product_id,product_name,category_Furniture,category_Office Supplies,category_Technology,sub_category_Accessories,sub_category_Appliances,sub_category_Art,sub_category_Binders,sub_category_Bookcases,sub_category_Chairs,sub_category_Copiers,sub_category_Envelopes,sub_category_Fasteners,sub_category_Furnishings,sub_category_Labels,sub_category_Machines,sub_category_Paper,sub_category_Phones,sub_category_Storage,sub_category_Supplies,sub_category_Tables
OFF/BIN-001498,GBC Linen Binding Covers,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/LAB-002099,Round Specialty Laser Printer Labels,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TEC/PHO-003532,AT&T 841000 Phone,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OFF/ART-001115,"Binney & Smith Markers, Water Color",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/STO-002597,"Fellowes Folders, Blue",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OFF/STO-002730,"Tenex Box, Industrial",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OFF/LAB-002073,"Hon Shipping Labels, Laser Printer Compatible",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
OFF/ART-001318,"Stanley Pens, Easy-Erase",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001540,"Ibico Binder, Economy",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001446,"Cardinal Binder, Recycled",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/STO-002602,"Fellowes Lockers, Blue",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OFF/FAS-001938,"Stockwell Thumb Tacks, Bulk Pack",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
OFF/BIN-001345,"Acco Binding Machine, Economy",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/FAS-001884,"OIC Clamps, 12 Pack",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
OFF/ENV-001719,"GlobeWeis Business Envelopes, Recycled",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
FUR/BOO-000081,"Ikea Floating Shelf Set, Metal",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
TEC/ACC-003142,"SanDisk Flash Drive, Bluetooth",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/MAC-003423,"Okidata Printer, Wireless",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
OFF/APP-000943,Fellowes Mighty 8 Compact Surge Protector,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001622,"Wilson Jones Binding Machine, Clear",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/FAS-001916,"Stockwell Clamps, Assorted Sizes",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TEC/ACC-002941,"Belkin Mouse, USB",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/COP-003200,"Brother Ink, Laser",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
FUR/BOO-000027,"Bush Library with Doors, Mobile",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001158,"Boston Pencil Sharpener, Water Color",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/CHA-000330,"Office Star Rocking Chair, Red",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR/BOO-000015,"Bush Classic Bookcase, Traditional",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OFF/STO-002581,"Eldon Trays, Single Width",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OFF/STO-002587,"Fellowes Box, Blue",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OFF/PAP-002225,"Green Bar Note Cards, Premium",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/LAB-002075,"Novimex Color Coded Labels, Adjustable",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
OFF/LAB-002093,"Novimex Shipping Labels, 5000 Label Set",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
OFF/APP-000913,"Cuisinart Microwave, Silver",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/BOO-000096,O'Sullivan 4-Shelf Bookcase in Odessa Pine,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001515,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ENV-001810,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
OFF/PAP-002300,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/STO-002676,"Rogers Shelving, Wire Frame",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FUR/CHA-000236,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000497,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR/TAB-000757,"Chromcraft Conference Table, Fully Assembled",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/ART-001247,Newell 351,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001220,Newell 327,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001337,"Acco Binder Covers, Economy",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/SUP-002842,"Fiskars Box Cutter, Serrated",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TEC/PHO-003569,"Cisco Signal Booster, with Caller ID",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TEC/PHO-003510,Apple iPhone 5C,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TEC/PHO-003518,"Apple Signal Booster, VoIP",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OFF/BIN-001490,GBC DocuBind TL200 Manual Binding Machine,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002323,"Wirebound Service Call Books, 5 1/2"" x 4""",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/ART-001298,"Sanford Sketch Pad, Water Color",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/ACC-003113,"Memorex Router, Programmable",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/CHA-000329,"Office Star Rocking Chair, Black",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/ENV-001709,"Cameo Manila Envelope, Set of 50",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
OFF/STO-002604,"Fellowes Lockers, Single Width",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OFF/SUP-002863,"Fiskars Trimmer, High Speed",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FUR/FUR-000669,Ultra Door Push Plate,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR/FUR-000488,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/APP-000979,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001255,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001364,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001595,Storex Dura Pro Binders,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/STO-002559,Eldon Fold 'N Roll Cart System,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OFF/STO-002586,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FUR/FUR-000382,"Advantus Clock, Durable",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/BIN-001343,"Acco Binding Machine, Clear",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/PHO-003756,"Samsung Headset, Cordless",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/BOO-000155,"Sauder Floating Shelf Set, Traditional",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OFF/STO-002717,"Smead Trays, Wire Frame",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
