Product_ID,Category,Sub-Category,Product_Name
OFF/STO-002683,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h"
TEC/PHO-003617,Technology,Phones,Jabra SPEAK 410
TEC/PHO-003635,Technology,Phones,Macally Suction Cup Mount
OFF/SUP-002889,Office Supplies,Supplies,"Kleencut Trimmer, Serrated"
FUR/TAB-000676,Furniture,Tables,Balt Split Level Computer Training Table
OFF/ART-001180,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
OFF/STO-002653,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders
OFF/STO-002665,Office Supplies,Storage,"Rogers Folders, Single Width"
TEC/COP-003299,Technology,Copiers,"Sharp Fax Machine, Digital"
OFF/ENV-001700,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Security-Tint"
OFF/SUP-002870,Office Supplies,Supplies,"Kleencut Box Cutter, Steel"
OFF/BIN-001579,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"
OFF/SUP-002862,Office Supplies,Supplies,"Fiskars Trimmer, Easy Grip"
FUR/TAB-000788,Furniture,Tables,"Hon Conference Table, Adjustable Height"
OFF/ENV-001679,Office Supplies,Envelopes,"Ames Mailers, with clear poly window"
OFF/BIN-001410,Office Supplies,Binders,"Avery Hole Reinforcements, Clear"
OFF/PAP-002163,Office Supplies,Paper,"Eaton Memo Slips, Multicolor"
OFF/BIN-001616,Office Supplies,Binders,"Wilson Jones Binder Covers, Economy"
TEC/PHO-003516,Technology,Phones,"Apple Signal Booster, Cordless"
TEC/COP-003220,Technology,Copiers,"Canon Fax Machine, Laser"
FUR/CHA-000360,Furniture,Chairs,"SAFCO Rocking Chair, Red"
OFF/BIN-001612,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Recycled"
FUR/CHA-000300,Furniture,Chairs,"Novimex Swivel Stool, Adjustable"
FUR/BOO-000145,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional"
OFF/SUP-002825,Office Supplies,Supplies,"Elite Ruler, Serrated"
OFF/SUP-002874,Office Supplies,Supplies,"Kleencut Letter Opener, Steel"
OFF/PAP-002173,Office Supplies,Paper,"Eaton Parchment Paper, 8.5 x 11"
OFF/ART-001091,Office Supplies,Art,"BIC Pens, Blue"
OFF/BIN-001543,Office Supplies,Binders,"Ibico Binding Machine, Durable"
FUR/CHA-000342,Furniture,Chairs,"SAFCO Bag Chairs, Adjustable"
OFF/PAP-002426,Office Supplies,Paper,Xerox 1972
OFF/STO-002720,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.
OFF/BIN-001378,Office Supplies,Binders,"Avery 3-Hole Punch, Clear"
FUR/TAB-000683,Furniture,Tables,"Barricks Computer Table, Fully Assembled"
OFF/PAP-002502,Office Supplies,Paper,"Xerox Computer Printout Paper, 8.5 x 11"
OFF/STO-002563,Office Supplies,Storage,"Eldon Folders, Wire Frame"
TEC/PHO-003662,Technology,Phones,"Motorola Smart Phone, Cordless"
OFF/APP-000960,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Silver"
OFF/BIN-001637,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Clear"
TEC/ACC-003094,Technology,Accessories,"Memorex Memory Card, USB"
OFF/APP-001030,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Red"
OFF/STO-002605,Office Supplies,Storage,"Fellowes Lockers, Wire Frame"
OFF/ART-001116,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Easy-Erase"
OFF/ENV-001741,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Set of 50"
OFF/BIN-001357,Office Supplies,Binders,"Acco Hole Reinforcements, Recycled"
FUR/BOO-000151,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish"
OFF/BIN-001639,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Economy"
OFF/LAB-002110,Office Supplies,Labels,"Smead File Folder Labels, Adjustable"
OFF/SUP-002876,Office Supplies,Supplies,"Kleencut Ruler, High Speed"
TEC/COP-003204,Technology,Copiers,"Brother Personal Copier, Laser"
FUR/FUR-000402,Furniture,Furnishings,"Advantus Photo Frame, Erganomic"
OFF/ART-001288,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color"
OFF/STO-002754,Office Supplies,Storage,"Tenex Trays, Single Width"
TEC/ACC-002955,Technology,Accessories,Enermax Aurora Lite Keyboard
FUR/FUR-000606,Furniture,Furnishings,"Rubbermaid Light Bulb, Duo Pack"
OFF/SUP-002774,Office Supplies,Supplies,"Acme Box Cutter, High Speed"
OFF/STO-002594,Office Supplies,Storage,"Fellowes File Cart, Industrial"
TEC/COP-003208,Technology,Copiers,"Brother Wireless Fax, Laser"
TEC/ACC-003044,Technology,Accessories,"Logitech Numeric Keypad, Erganomic"
TEC/COP-003240,Technology,Copiers,"Hewlett Copy Machine, Color"
TEC/MAC-003383,Technology,Machines,"Konica Phone, White"
FUR/BOO-000130,Furniture,Bookcases,"Safco Stackable Bookrack, Pine"
FUR/TAB-000710,Furniture,Tables,"Bevis Computer Table, Fully Assembled"
OFF/ART-001278,Office Supplies,Art,"Sanford Highlighters, Water Color"
OFF/STO-002555,Office Supplies,Storage,"Eldon File Cart, Blue"
TEC/MAC-003355,Technology,Machines,"Epson Receipt Printer, Wireless"
OFF/LAB-002000,Office Supplies,Labels,"Avery Color Coded Labels, 5000 Label Set"
TEC/PHO-003557,Technology,Phones,"Cisco Headset, Full Size"
OFF/PAP-002516,Office Supplies,Paper,"Xerox Note Cards, Premium"
TEC/COP-003270,Technology,Copiers,"HP Fax and Copier, Digital"
TEC/PHO-003658,Technology,Phones,"Motorola Signal Booster, Cordless"
FUR/BOO-000087,Furniture,Bookcases,"Ikea Library with Doors, Pine"
FUR/CHA-000363,Furniture,Chairs,"SAFCO Steel Folding Chair, Black"
OFF/ART-001077,Office Supplies,Art,"BIC Canvas, Water Color"
OFF/ART-001147,Office Supplies,Art,"Boston Highlighters, Water Color"
FUR/FUR-000625,Office Supplies,Fasteners,Staples
TEC/ACC-002963,Technology,Accessories,"Enermax Keyboard, Programmable"
OFF/BIN-001598,Office Supplies,Binders,Surelock Post Binders
TEC/PHO-003531,Technology,Phones,AT&T 17929 Lendline Telephone
OFF/ART-001156,Office Supplies,Art,"Boston Pencil Sharpener, Easy-Erase"
OFF/FAS-001895,Office Supplies,Fasteners,"OIC Push Pins, Bulk Pack"
OFF/ART-001122,Office Supplies,Art,"Binney & Smith Pens, Water Color"
OFF/APP-000878,Office Supplies,Appliances,"Breville Blender, Black"
TEC/ACC-003151,Technology,Accessories,"SanDisk Memory Card, Erganomic"
OFF/STO-002749,Office Supplies,Storage,"Tenex Shelving, Industrial"
OFF/BIN-001399,Office Supplies,Binders,Avery Durable Poly Binders
OFF/BIN-001558,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers
OFF/BIN-001412,Office Supplies,Binders,"Avery Hole Reinforcements, Economy"
OFF/BIN-001610,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Durable"
TEC/MAC-003354,Technology,Machines,"Epson Receipt Printer, White"
FUR/FUR-000393,Furniture,Furnishings,"Advantus Light Bulb, Black"
FUR/CHA-000215,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two"
OFF/STO-002712,Office Supplies,Storage,"Smead Shelving, Single Width"
OFF/BIN-001510,Office Supplies,Binders,GBC Recycled Grain Textured Covers
OFF/PAP-002241,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book"
OFF/LAB-002122,Office Supplies,Labels,"Smead Round Labels, Alphabetical"
OFF/APP-000991,Office Supplies,Appliances,"Hoover Coffee Grinder, Silver"
OFF/LAB-002011,Office Supplies,Labels,"Avery Legal Exhibit Labels, Alphabetical"
OFF/BIN-001403,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black"
OFF/LAB-002085,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Laser Printer Compatible"
OFF/LAB-001954,Office Supplies,Labels,Avery 480
TEC/PHO-003534,Technology,Phones,AT&T CL82213
TEC/PHO-003493,Technology,Phones,Aastra 57i VoIP phone
OFF/STO-002677,Office Supplies,Storage,"Rogers Trays, Blue"
OFF/ART-001316,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color"
OFF/BIN-001384,Office Supplies,Binders,"Avery Binder Covers, Durable"
TEC/MAC-003392,Technology,Machines,"Konica Receipt Printer, Wireless"
TEC/COP-003291,Technology,Copiers,"Sharp Copy Machine, Color"
FUR/FUR-000518,Furniture,Furnishings,"Eldon Photo Frame, Duo Pack"
TEC/ACC-003075,Technology,Accessories,Maxell DVD-RAM Discs
OFF/STO-002526,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers
OFF/BIN-001531,Office Supplies,Binders,"Ibico 3-Hole Punch, Durable"
OFF/BIN-001341,Office Supplies,Binders,"Acco Binder, Economy"
OFF/STO-002695,Office Supplies,Storage,"Smead Box, Blue"
FUR/CHA-000367,Furniture,Chairs,"SAFCO Swivel Stool, Black"
OFF/ART-001126,Office Supplies,Art,"Binney & Smith Sketch Pad, Water Color"
OFF/FAS-001915,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack"
OFF/ART-001117,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Fluorescent"
OFF/BIN-001439,Office Supplies,Binders,"Cardinal Binder Covers, Clear"
FUR/TAB-000813,Furniture,Tables,"Lesro Coffee Table, Fully Assembled"
OFF/BIN-001346,Office Supplies,Binders,"Acco Binding Machine, Recycled"
TEC/MAC-003405,Technology,Machines,"Okidata Calculator, White"
FUR/FUR-000466,Furniture,Furnishings,"Deflect-O Stacking Tray, Durable"
FUR/BOO-000077,Furniture,Bookcases,"Ikea Corner Shelving, Metal"
OFF/BIN-001435,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear"
OFF/FAS-001928,Office Supplies,Fasteners,"Stockwell Rubber Bands, 12 Pack"
OFF/STO-002705,Office Supplies,Storage,"Smead Folders, Wire Frame"
FUR/TAB-000812,Furniture,Tables,"Lesro Coffee Table, Adjustable Height"
FUR/FUR-000390,Furniture,Furnishings,"Advantus Frame, Duo Pack"
OFF/ENV-001737,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Set of 50"
OFF/STO-002680,Office Supplies,Storage,"Rogers Trays, Wire Frame"
FUR/FUR-000582,Furniture,Furnishings,"Master Caster Door Stop, Large Brown"
TEC/PHO-003568,Technology,Phones,"Cisco Signal Booster, VoIP"
OFF/APP-000947,Office Supplies,Appliances,"Hamilton Beach Blender, Black"
FUR/CHA-000222,Furniture,Chairs,"Harbour Creations Rocking Chair, Set of Two"
FUR/FUR-000612,Furniture,Furnishings,"Rubbermaid Photo Frame, Erganomic"
TEC/PHO-003773,Technology,Phones,"Samsung Smart Phone, VoIP"
OFF/ENV-001776,Office Supplies,Envelopes,"Kraft Clasp Envelope, with clear poly window"
TEC/MAC-003453,Technology,Machines,"Panasonic Receipt Printer, Wireless"
FUR/CHA-000279,Furniture,Chairs,"Novimex Bag Chairs, Black"
OFF/BIN-001437,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy"
FUR/BOO-000160,Furniture,Bookcases,"Sauder Library with Doors, Mobile"
OFF/ART-001078,Office Supplies,Art,"BIC Highlighters, Blue"
FUR/BOO-000047,Furniture,Bookcases,"Dania Classic Bookcase, Traditional"
OFF/ART-001145,Office Supplies,Art,"Boston Highlighters, Easy-Erase"
OFF/SUP-002792,Office Supplies,Supplies,"Acme Ruler, Easy Grip"
OFF/ART-001315,Office Supplies,Art,"Stanley Pencil Sharpener, Fluorescent"
OFF/STO-002735,Office Supplies,Storage,"Tenex File Cart, Industrial"
FUR/FUR-000609,Furniture,Furnishings,"Rubbermaid Photo Frame, Black"
OFF/FAS-001839,Office Supplies,Fasteners,"Accos Thumb Tacks, 12 Pack"
OFF/ART-001106,Office Supplies,Art,"Binney & Smith Highlighters, Easy-Erase"
OFF/SUP-002821,Office Supplies,Supplies,"Elite Letter Opener, High Speed"
OFF/ART-001292,Office Supplies,Art,"Sanford Pens, Water Color"
OFF/STO-002709,Office Supplies,Storage,"Smead Lockers, Wire Frame"
TEC/PHO-003744,Technology,Phones,"Samsung Audio Dock, Cordless"
OFF/APP-001028,Office Supplies,Appliances,"KitchenAid Blender, White"
OFF/ENV-001742,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, with clear poly window"
OFF/ENV-001686,Office Supplies,Envelopes,"Ames Peel and Seal, Set of 50"
OFF/SUP-002823,Office Supplies,Supplies,"Elite Ruler, Easy Grip"
OFF/SUP-002840,Office Supplies,Supplies,"Fiskars Box Cutter, Easy Grip"
OFF/STO-002662,Office Supplies,Storage,"Rogers File Cart, Single Width"
TEC/COP-003252,Technology,Copiers,"Hewlett Ink, Digital"
TEC/PHO-003768,Technology,Phones,"Samsung Signal Booster, Full Size"
TEC/COP-003235,Technology,Copiers,"Canon Personal Copier, Laser"
OFF/BIN-001460,Office Supplies,Binders,"Cardinal Index Tab, Clear"
FUR/CHA-000366,Furniture,Chairs,"SAFCO Swivel Stool, Adjustable"
OFF/STO-002713,Office Supplies,Storage,"Smead Shelving, Wire Frame"
FUR/CHA-000203,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray"
FUR/FUR-000596,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle"
OFF/BIN-001604,Office Supplies,Binders,VariCap6 Expandable Binder
OFF/BIN-001652,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders
OFF/LAB-001957,Office Supplies,Labels,Avery 483
OFF/STO-002607,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes
FUR/TAB-000775,Furniture,Tables,Hon 2111 Invitation Series Corner Table
OFF/BIN-001647,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings
FUR/CHA-000186,Furniture,Chairs,"Global Geo Office Task Chair, Gray"
OFF/FAS-001917,Office Supplies,Fasteners,"Stockwell Clamps, Bulk Pack"
TEC/PHO-003655,Technology,Phones,"Motorola Office Telephone, Full Size"
OFF/ART-001083,Office Supplies,Art,"BIC Markers, Blue"
OFF/STO-002551,Office Supplies,Storage,"Eldon Box, Blue"
OFF/PAP-002262,Office Supplies,Paper,"SanDisk Computer Printout Paper, Recycled"
OFF/BIN-001415,Office Supplies,Binders,"Avery Index Tab, Durable"
OFF/STO-002744,Office Supplies,Storage,"Tenex Lockers, Wire Frame"
OFF/SUP-002864,Office Supplies,Supplies,"Fiskars Trimmer, Serrated"
OFF/SUP-002829,Office Supplies,Supplies,"Elite Scissors, Serrated"
TEC/PHO-003656,Technology,Phones,"Motorola Office Telephone, VoIP"
FUR/FUR-000505,Furniture,Furnishings,"Eldon Frame, Black"
TEC/COP-003197,Technology,Copiers,"Brother Ink, Color"
TEC/COP-003217,Technology,Copiers,"Canon Fax Machine, Color"
OFF/ART-001286,Office Supplies,Art,"Sanford Pencil Sharpener, Easy-Erase"
OFF/ENV-001733,Office Supplies,Envelopes,"GlobeWeis Mailers, Set of 50"
FUR/FUR-000654,Furniture,Furnishings,"Tenex Photo Frame, Durable"
TEC/COP-003195,Technology,Copiers,"Brother Fax Machine, High-Speed"
TEC/PHO-003688,Technology,Phones,"Nokia Signal Booster, with Caller ID"
TEC/PHO-003556,Technology,Phones,"Cisco Headset, Cordless"
FUR/BOO-000144,Furniture,Bookcases,"Sauder Classic Bookcase, Pine"
FUR/TAB-000679,Furniture,Tables,"Barricks Coffee Table, Fully Assembled"
OFF/APP-000864,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector
OFF/SUP-002814,Office Supplies,Supplies,Compact Automatic Electric Letter Opener
TEC/ACC-003023,Technology,Accessories,Logitech G600 MMO Gaming Mouse
OFF/PAP-002239,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”"
FUR/FUR-000487,Furniture,Furnishings,"Eldon Clock, Erganomic"
OFF/ART-001150,Office Supplies,Art,"Boston Markers, Blue"
OFF/APP-000903,Office Supplies,Appliances,"Cuisinart Blender, Black"
OFF/PAP-002221,Office Supplies,Paper,"Green Bar Message Books, Premium"
OFF/FAS-001896,Office Supplies,Fasteners,"OIC Push Pins, Metal"
OFF/ART-001302,Office Supplies,Art,"Stanley Canvas, Easy-Erase"
OFF/STO-002736,Office Supplies,Storage,"Tenex File Cart, Single Width"
TEC/MAC-003406,Technology,Machines,"Okidata Calculator, Wireless"
FUR/CHA-000252,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable"
FUR/FUR-000600,Furniture,Furnishings,"Rubbermaid Door Stop, Erganomic"
OFF/BIN-001581,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones
FUR/BOO-000016,Furniture,Bookcases,"Bush Corner Shelving, Metal"
FUR/FUR-000383,Furniture,Furnishings,"Advantus Clock, Erganomic"
TEC/MAC-003408,Technology,Machines,"Okidata Card Printer, Red"
FUR/CHA-000301,Furniture,Chairs,"Novimex Swivel Stool, Black"
FUR/CHA-000336,Furniture,Chairs,"Office Star Swivel Stool, Adjustable"
TEC/MAC-003446,Technology,Machines,"Panasonic Printer, Durable"
OFF/BIN-001358,Office Supplies,Binders,"Acco Index Tab, Clear"
TEC/ACC-002979,Technology,Accessories,"Enermax Router, USB"
FUR/CHA-000353,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black"
OFF/APP-000997,Office Supplies,Appliances,"Hoover Microwave, Black"
OFF/ART-001307,Office Supplies,Art,"Stanley Highlighters, Easy-Erase"
TEC/PHO-003672,Technology,Phones,"Nokia Audio Dock, VoIP"
OFF/PAP-002201,Office Supplies,Paper,"Enermax Parchment Paper, Premium"
TEC/PHO-003525,Technology,Phones,"Apple Speaker Phone, VoIP"
FUR/FUR-000658,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic"
TEC/PHO-003566,Technology,Phones,"Cisco Signal Booster, Cordless"
OFF/FAS-001859,Office Supplies,Fasteners,"Advantus Rubber Bands, Assorted Sizes"
OFF/BIN-001542,Office Supplies,Binders,"Ibico Binding Machine, Clear"
OFF/APP-000973,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter"
OFF/BIN-001631,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters
TEC/MAC-003428,Technology,Machines,"Panasonic Calculator, Durable"
TEC/ACC-003163,Technology,Accessories,"SanDisk Router, Programmable"
OFF/FAS-001902,Office Supplies,Fasteners,"OIC Staples, Assorted Sizes"
OFF/FAS-001868,Office Supplies,Fasteners,"Advantus Thumb Tacks, Assorted Sizes"
FUR/FUR-000625,Office Supplies,Art,Staples
OFF/PAP-002275,Office Supplies,Paper,"SanDisk Parchment Paper, Multicolor"
OFF/FAS-001906,Office Supplies,Fasteners,"OIC Thumb Tacks, Assorted Sizes"
OFF/LAB-002087,Office Supplies,Labels,"Novimex Removable Labels, Adjustable"
TEC/PHO-003553,Technology,Phones,"Cisco Audio Dock, Full Size"
FUR/CHA-000227,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two"
OFF/SUP-002776,Office Supplies,Supplies,"Acme Box Cutter, Steel"
OFF/APP-001026,Office Supplies,Appliances,"KitchenAid Blender, Black"
OFF/PAP-002271,Office Supplies,Paper,"SanDisk Note Cards, 8.5 x 11"
OFF/STO-002532,Office Supplies,Storage,Akro Stacking Bins
OFF/SUP-002920,Office Supplies,Supplies,"Stiletto Trimmer, Serrated"
FUR/FUR-000426,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size"
FUR/CHA-000349,Furniture,Chairs,"SAFCO Chairmat, Red"
OFF/LAB-002079,Office Supplies,Labels,"Novimex File Folder Labels, Adjustable"
FUR/BOO-000082,Furniture,Bookcases,"Ikea Floating Shelf Set, Mobile"
TEC/COP-003224,Technology,Copiers,"Canon Ink, Color"
OFF/LAB-002089,Office Supplies,Labels,"Novimex Round Labels, 5000 Label Set"
OFF/STO-002556,Office Supplies,Storage,"Eldon File Cart, Industrial"
TEC/PHO-003512,Technology,Phones,"Apple Office Telephone, Cordless"
FUR/FUR-000580,Furniture,Furnishings,"Master Caster Door Stop, Brown"
TEC/ACC-002956,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo
OFF/PAP-002206,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11"
TEC/PHO-003693,Technology,Phones,"Nokia Speaker Phone, Full Size"
TEC/MAC-003465,Technology,Machines,"StarTech Card Printer, Red"
OFF/FAS-001937,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes"
OFF/STO-002697,Office Supplies,Storage,"Smead Box, Single Width"
OFF/PAP-002463,Office Supplies,Paper,Xerox 204
FUR/TAB-000693,Furniture,Tables,"Barricks Round Table, with Bottom Storage"
OFF/ART-001102,Office Supplies,Art,"Binney & Smith Canvas, Water Color"
TEC/MAC-003404,Technology,Machines,"Okidata Calculator, Red"
OFF/PAP-002174,Office Supplies,Paper,"Eaton Parchment Paper, Multicolor"
TEC/PHO-003526,Technology,Phones,"Apple Speaker Phone, with Caller ID"
OFF/BIN-001640,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Recycled"
OFF/LAB-002071,Office Supplies,Labels,"Hon Shipping Labels, Adjustable"
OFF/BIN-001338,Office Supplies,Binders,"Acco Binder Covers, Recycled"
TEC/MAC-003386,Technology,Machines,"Konica Printer, Red"
TEC/ACC-003038,Technology,Accessories,"Logitech Memory Card, USB"
OFF/BIN-001393,Office Supplies,Binders,"Avery Binding Machine, Durable"
OFF/ENV-001769,Office Supplies,Envelopes,"Jiffy Peel and Seal, with clear poly window"
TEC/MAC-003444,Technology,Machines,"Panasonic Phone, White"
FUR/TAB-000785,Furniture,Tables,"Hon Computer Table, Adjustable Height"
OFF/STO-002613,Office Supplies,Storage,"Fellowes Shelving, Single Width"
OFF/BIN-001625,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled"
FUR/CHA-000209,Furniture,Chairs,"Harbour Creations Bag Chairs, Black"
OFF/ENV-001695,Office Supplies,Envelopes,"Cameo Clasp Envelope, Recycled"
OFF/SUP-002921,Office Supplies,Supplies,"Stiletto Trimmer, Steel"
TEC/COP-003262,Technology,Copiers,"Hewlett Wireless Fax, Color"
OFF/PAP-002273,Office Supplies,Paper,"SanDisk Note Cards, Premium"
TEC/PHO-003683,Technology,Phones,"Nokia Office Telephone, VoIP"
OFF/PAP-002481,Office Supplies,Paper,Xerox 220
TEC/ACC-003015,Technology,Accessories,"Logitech Flash Drive, Programmable"
OFF/PAP-002259,Office Supplies,Paper,"SanDisk Computer Printout Paper, 8.5 x 11"
TEC/COP-003238,Technology,Copiers,"Canon Wireless Fax, High-Speed"
